,X,X_n,Y_n,X_hat,Res_n,Res_hat
0,6.0,-0.7141231979099406,-0.70553774,7.290283203125,-0.008585461494077573,-1.290283203125
1,0.0,-0.7540466891834363,-1.2972952,-81.64344787597656,0.5432485235622302,81.64344787597656
2,3.0,-0.7340849435466885,-1.79676,-156.70672607421875,1.062675019488895,159.70672607421875
3,0.0,-0.7540466891834363,-2.1681798,-212.52645874023438,1.4141330612590686,212.52645874023438
4,0.0,-0.7540466891834363,-2.4078875,-248.55154418945312,1.6538407696178332,248.55154418945312
5,0.0,-0.7540466891834363,-2.5390713,-268.2668151855469,1.7850246323039904,268.2668151855469
6,0.0,-0.7540466891834363,-2.5815127,-274.6452331542969,1.8274660004070178,274.6452331542969
7,0.0,-0.7540466891834363,-2.5494764,-269.83056640625,1.7954296959331408,269.83056640625
8,0.0,-0.7540466891834363,-2.4539547,-255.474853515625,1.6999080074718371,255.474853515625
9,1.0,-0.7473927739711871,-2.2969513,-231.87921142578125,1.5495585199741253,232.87921142578125
10,4.0,-0.7274310283344392,-2.0711808,-197.94873046875,1.3437497921306487,201.94873046875
11,0.0,-0.7540466891834363,-1.8261523,-161.1240234375,1.0721056354930774,161.1240234375
12,2.0,-0.7407388587589377,-1.5332024,-117.09733581542969,0.792463550985325,119.09733581542969
13,0.0,-0.7540466891834363,-1.2176453,-69.67304992675781,0.4635985983302966,69.67304992675781
14,0.0,-0.7540466891834363,-0.8719563,-17.7203369140625,0.11790959963110836,17.7203369140625
15,0.0,-0.7540466891834363,-0.49714738,38.608741760253906,-0.25689930787774173,-38.608741760253906
16,5.0,-0.7207771131221898,-0.061846882,104.02894592285156,-0.6589302310173162,-99.02894592285156
17,0.0,-0.7540466891834363,0.37199825,169.23043823242188,-1.1260449396679029,-169.23043823242188
18,6.0,-0.7141231979099406,0.8666407,243.56898498535156,-1.5807638848987713,-237.56898498535156
19,5.0,-0.7207771131221898,1.3849263,321.4608154296875,-2.1057034322445043,-316.4608154296875
20,5.0,-0.7207771131221898,1.9285463,403.16009521484375,-2.64932342259332,-398.16009521484375
21,5.0,-0.7207771131221898,2.497711,488.6983947753906,-3.2184880563442357,-483.6983947753906
22,2.0,-0.7407388587589377,3.0737371,575.2679443359375,-3.8144760032291525,-573.2679443359375
23,8.0,-0.700815367485442,3.7134037,671.4017333984375,-4.414219069267668,-663.4017333984375
24,6.0,-0.7141231979099406,4.351674,767.3258056640625,-5.06579727780496,-761.3258056640625
25,4.0,-0.7274310283344392,4.930795,854.3604736328125,-5.658226221052945,-850.3604736328125
26,4.0,-0.7274310283344392,5.4563303,933.341796875,-6.18376132771188,-929.341796875
27,15.0,-0.6542379609996969,5.9785104,1011.81884765625,-6.632748340790957,-996.81884765625
28,12.0,-0.6741997066364448,6.433006,1080.1239013671875,-7.107205516420381,-1068.1239013671875
29,17.0,-0.6409301305751983,6.8512225,1142.9765625,-7.4921526456814,-1125.9765625
30,14.0,-0.6608918762119462,7.200793,1195.5125732421875,-7.8616846656711745,-1181.5125732421875
31,4.0,-0.7274310283344392,7.451624,1233.2093505859375,-8.179054944960416,-1229.2093505859375
32,14.0,-0.6608918762119462,7.7033525,1271.041015625,-8.36424432753641,-1257.041015625
33,7.0,-0.7074692826976913,7.890562,1299.17626953125,-8.598031340192808,-1292.17626953125
34,4.0,-0.7274310283344392,8.030463,1320.20166015625,-8.757894247023405,-1316.20166015625
35,24.0,-0.5943527240894533,8.236726,1351.2003173828125,-8.831078531279395,-1327.2003173828125
