,X,X_n,Y_n,X_hat,Res_n,Res_hat
0,6.0,-0.7141231979099406,-0.7035296,7.5920867919921875,-0.010593601581205259,-1.5920867919921875
1,0.0,-0.7540466891834363,-0.8993777,-21.8414306640625,0.1453310144832507,21.8414306640625
2,3.0,-0.7340849435466885,-0.9139478,-24.031143188476562,0.17986287711676363,27.031143188476562
3,0.0,-0.7540466891834363,-0.9203986,-25.0006103515625,0.16635190376547726,25.0006103515625
4,0.0,-0.7540466891834363,-0.9170294,-24.4942626953125,0.16298269161490353,24.4942626953125
5,0.0,-0.7540466891834363,-0.91312635,-23.907684326171875,0.1590796602657214,23.907684326171875
6,0.0,-0.7540466891834363,-0.91034615,-23.489852905273438,0.15629946121481808,23.489852905273438
7,0.0,-0.7540466891834363,-0.9086386,-23.233230590820312,0.1545919073512927,23.233230590820312
8,0.0,-0.7540466891834363,-0.90766346,-23.086669921875,0.1536167753627673,23.086669921875
9,1.0,-0.7473927739711871,-0.90267515,-22.336990356445312,0.1552823778537641,23.336990356445312
10,4.0,-0.7274310283344392,-0.887506,-20.057266235351562,0.16007497981375418,24.057266235351562
11,0.0,-0.7540466891834363,-0.90009856,-21.94976806640625,0.14605187305716427,21.94976806640625
12,2.0,-0.7407388587589377,-0.89522326,-21.217071533203125,0.15448440116690454,23.217071533203125
13,0.0,-0.7540466891834363,-0.9025831,-22.323165893554688,0.14853643306998165,22.323165893554688
14,0.0,-0.7540466891834363,-0.90502965,-22.690841674804688,0.15098296531943234,22.690841674804688
15,0.0,-0.7540466891834363,-0.9059373,-22.827255249023438,0.151890624850072,22.827255249023438
16,5.0,-0.7207771131221898,-0.8839934,-19.52935791015625,0.1632162741001002,24.52935791015625
17,0.0,-0.7540466891834363,-0.89888954,-21.76806640625,0.14484285244254025,21.76806640625
18,6.0,-0.7141231979099406,-0.8768666,-18.458297729492188,0.16274338114584552,24.458297729492188
19,5.0,-0.7207771131221898,-0.87405086,-18.035125732421875,0.15327374251440684,23.035125732421875
20,5.0,-0.7207771131221898,-0.8728614,-17.856353759765625,0.15208427222326915,22.856353759765625
21,5.0,-0.7207771131221898,-0.8723531,-17.77996826171875,0.15157596381262461,22.77996826171875
22,2.0,-0.7407388587589377,-0.8855425,-19.762176513671875,0.1448036531810647,21.762176513671875
23,8.0,-0.700815367485442,-0.862339,-16.274978637695312,0.16152365228994858,24.274978637695312
24,6.0,-0.7141231979099406,-0.8638642,-16.504196166992188,0.1497409855159627,22.504196166992188
25,4.0,-0.7274310283344392,-0.873549,-17.959701538085938,0.1461179561931487,21.959701538085938
26,4.0,-0.7274310283344392,-0.8768741,-18.45941162109375,0.14944306090658865,22.45941162109375
27,15.0,-0.6542379609996969,-0.82562983,-10.758049011230469,0.1713918693607157,25.75804901123047
28,12.0,-0.6741997066364448,-0.82176447,-10.177131652832031,0.14756476251028372,22.17713165283203
29,17.0,-0.6409301305751983,-0.7957381,-6.265693664550781,0.15480797043035588,23.26569366455078
30,14.0,-0.6608918762119462,-0.80067885,-7.008232116699219,0.13978697300832965,21.00823211669922
31,4.0,-0.7274310283344392,-0.8500178,-14.423255920410156,0.1225867576915618,18.423255920410156
32,14.0,-0.6608918762119462,-0.8197869,-9.879928588867188,0.15889503003042438,23.879928588867188
33,7.0,-0.7074692826976913,-0.8431717,-13.394371032714844,0.1357024330386979,20.394371032714844
34,4.0,-0.7274310283344392,-0.8656833,-16.777587890625,0.13825228885000906,20.777587890625
35,24.0,-0.5943527240894533,-0.77772295,-3.5582504272460938,0.18337023066060776,27.558250427246094
36,18.0,-0.6342762153629491,-0.7754673,-3.2192459106445312,0.14119106121023206,21.21924591064453
37,1.0,-0.7473927739711871,-0.8548093,-15.143356323242188,0.10741651023901799,16.143356323242188
