,CSV File Paths,Max_err,Max_sqr_err,MSE,MSQRT
1196,./Mdl/GRU_Reg_Gru_Reg_Grid/NN_Arch_GRU_U_35_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_8_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_.csv,44.36552429199219,1968.299745703349,1014.3402853483509,31.84870931997639
1223,./Mdl/GRU_Reg_Gru_Reg_Grid/NN_Arch_GRU_U_60_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_14_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_.csv,137.129150390625,18804.40388685465,1022.3620181433973,31.974396290522787
1197,./Mdl/GRU_Reg_Gru_Reg_Grid/NN_Arch_GRU_U_40_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_100_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_.csv,88.51806640625,7835.448080301285,1033.198520376097,32.1434055503784
1163,./Mdl/GRU_Reg_Gru_Reg_Grid/NN_Arch_GRU_U_25_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_14_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_.csv,83.36656188964844,6949.983641300583,1039.942872137719,32.248145251125976
1115,./Mdl/GRU_Reg_Gru_Reg_Grid/NN_Arch_GRU_U_100_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_14_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_.csv,141.61376953125,20054.45972084999,1070.777976314558,32.72274402177418
1116,./Mdl/GRU_Reg_Gru_Reg_Grid/NN_Arch_GRU_U_100_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_18_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_.csv,87.43162536621094,7644.28911417746,1070.8421103205517,32.723723967796694
1177,./Mdl/GRU_Reg_Gru_Reg_Grid/NN_Arch_GRU_U_30_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_25_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_.csv,91.4468994140625,8362.535412445664,1098.6034641283245,33.145187646599986
1102,./Mdl/GRU_Reg_GRU_Grid/NN_Arch_GRU_U_8_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_10_Reg_False_L1_0.01_L2_0.01_Drop_False_rate_0.2_.csv,211.96066284179688,44927.32259233389,1118.5912809404608,33.44534767259059
1250,./Mdl/GRU_Reg_Gru_Reg_Grid/NN_Arch_GRU_U_8_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_30_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_.csv,114.10418701171876,13019.76549360529,1130.7437623966537,33.6265336066127
1009,./Mdl/GRU_Reg_GRU_Grid/NN_Arch_GRU_U_18_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_25_Reg_False_L1_0.01_L2_0.01_Drop_False_rate_0.2_.csv,199.4483642578125,39779.65000511706,1138.8639383402651,33.747058217573056
983,./Mdl/GRU_Reg_GRU_Grid/NN_Arch_GRU_U_10_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_14_Reg_False_L1_0.01_L2_0.01_Drop_False_rate_0.2_.csv,276.0084228515625,76180.64948500693,1138.8731723402648,33.7471950292208
1083,./Mdl/GRU_Reg_GRU_Grid/NN_Arch_GRU_U_60_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_35_Reg_False_L1_0.01_L2_0.01_Drop_False_rate_0.2_.csv,112.094482421875,12565.172989428043,1173.6516931463443,34.25860028002231
1254,./Mdl/GRU_Reg_Gru_Reg_Grid/NN_Arch_GRU_U_8_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_60_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_.csv,39.59000396728516,1567.3684141296549,1198.7180033729953,34.62250717918902
1120,./Mdl/GRU_Reg_Gru_Reg_Grid/NN_Arch_GRU_U_100_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_40_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_.csv,42.67333984375,1821.0139334201813,1260.6966166660288,35.506289818369204
1202,./Mdl/GRU_Reg_Gru_Reg_Grid/NN_Arch_GRU_U_40_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_30_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_.csv,68.9443359375,4753.321457862854,1294.909675703232,35.98485342061618
1208,./Mdl/GRU_Reg_Gru_Reg_Grid/NN_Arch_GRU_U_40_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_8_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_.csv,326.9451904296875,106893.15754510462,1318.064251328458,36.305154610997846
737,./Mdl/GRU_GRU_Grid/NN_Arch_GRU_U_5_Reg_False_L1_0.01_L2_0.01_Drop_False_rate_0.2_Arch_GRU_U_8_Reg_False_L1_0.01_L2_0.01_Drop_False_rate_0.2_.csv,235.6270446777344,55520.104183563046,1348.343226736143,36.71979339179543
1135,./Mdl/GRU_Reg_Gru_Reg_Grid/NN_Arch_GRU_U_10_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_75_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_.csv,121.225341796875,14695.583493769169,1384.878988960515,37.21396228514931
1067,./Mdl/GRU_Reg_GRU_Grid/NN_Arch_GRU_U_45_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_14_Reg_False_L1_0.01_L2_0.01_Drop_False_rate_0.2_.csv,209.5064697265625,43892.96085728705,1402.2306263750343,37.44637000264557
18,./Mdl/GRU_Drop/NN_Arch_GRU_U_10_Reg_False_L1_0.01_L2_0.01_Drop_True_rate_0.001_.csv,89.44674682617188,8000.720517785288,1426.975779482297,37.77533294998599
1227,./Mdl/GRU_Reg_Gru_Reg_Grid/NN_Arch_GRU_U_60_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_35_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_.csv,45.75860595703125,2093.850019130856,1479.4550961130583,38.463685420316374
1046,./Mdl/GRU_Reg_GRU_Grid/NN_Arch_GRU_U_35_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_30_Reg_False_L1_0.01_L2_0.01_Drop_False_rate_0.2_.csv,194.466796875,37817.33508682251,1511.2668572261027,38.875015848564004
970,./Mdl/GRU_Reg_GRU_Grid/NN_Arch_GRU_U_100_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_10_Reg_False_L1_0.01_L2_0.01_Drop_False_rate_0.2_.csv,76.91879272460938,5916.50067421142,1533.267261579408,39.15695674563344
1125,./Mdl/GRU_Reg_Gru_Reg_Grid/NN_Arch_GRU_U_10_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_100_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_.csv,46.7354736328125,2184.2044956833124,1545.6935760410458,39.31530969025992
1161,./Mdl/GRU_Reg_Gru_Reg_Grid/NN_Arch_GRU_U_25_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_100_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_.csv,44.546875,1984.424072265625,1557.1131794997957,39.46027343417422
23,./Mdl/GRU_Drop/NN_Arch_GRU_U_21_Reg_False_L1_0.01_L2_0.01_Drop_True_rate_0.001_.csv,152.3819580078125,23220.261126294732,1563.3738493223693,39.539522623855355
1226,./Mdl/GRU_Reg_Gru_Reg_Grid/NN_Arch_GRU_U_60_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_30_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_.csv,111.2760009765625,12382.348393335938,1623.756444472354,40.29586138144157
