,0,1,2,3
30,0.9954591768513039,0.004294586448156005,0.0002438176314910193,2.4190690526961406e-06
31,0.9959650681755564,0.0038300118844623605,0.00020303553390305982,1.8844060818211276e-06
32,0.996429454338539,0.0034012896636883235,0.00016780310361630158,1.4528941600553757e-06
33,0.9968537294073324,0.003007547470371725,0.00013761475551124966,1.1083667883700565e-06
34,0.9972393575540129,0.0026478284371527516,0.00011197758199950148,8.364268386431908e-07
35,0.9975879561450728,0.002321011750879422,9.04077729572785e-05,6.243310941116331e-07
36,0.9979016661683903,0.0020254656815744763,7.240740900691155e-05,4.6074103165591215e-07
37,0.9981826037562568,0.001759543942402472,5.751625882627874e-05,3.3604251759154204e-07
38,0.9984327068165297,0.0015217292026588848,4.532175136294267e-05,2.422294516653082e-07
39,0.9986542357771525,0.0013101662554252183,3.54254506872614e-05,1.725167383855748e-07
40,0.9988493806059829,0.001123026705211834,2.747130708518997e-05,1.2138172362497733e-07
41,0.9990203803213995,0.0009583976624247992,2.113766184694451e-05,8.435433230685685e-08
42,0.9991695220356491,0.0008142828413650157,1.6137249420815488e-05,5.787356843374313e-08
43,0.999298817763215,0.0006889131234083981,1.2229912081848278e-05,3.920129793289952e-08
44,0.9994102928606461,0.0005804752895277577,9.2056363948969e-06,2.621343462305693e-08
45,0.9995058645290692,0.0004872310518904814,6.887114924376206e-06,1.7304119307607627e-08
46,0.9995873694826651,0.0004074938204030358,5.125421707768497e-06,1.1275227488525746e-08
47,0.9996564634875407,0.00033972960757497274,3.7996507475958982e-06,7.254140359983666e-09
48,0.9997146888905538,0.00028249535780590406,2.8111410645574785e-06,4.610579438677079e-09
49,0.9997634794186664,0.00023443740953294712,2.0802750142281255e-06,2.8967901874939563e-09
50,0.9998041459399762,0.0001943083528427234,1.5439064628111438e-06,1.8007217294429179e-09
51,0.9998378631075525,0.00016098291608341637,1.1528673989584075e-06,1.1089682714202769e-09
52,0.9998656745390246,0.00013345542549119446,8.693575337386303e-07,6.779537362062501e-10
53,0.9998885204248613,0.0001108148148125462,6.643479177260819e-07,4.124120134972086e-10
54,0.999907177783545,9.2305231353719e-05,5.167343008897855e-07,2.508036992789634e-10
55,0.9999223716265081,7.72180797089127e-05,4.1014054436487094e-07,1.5324190092148108e-10
56,0.9999346926327088,6.497427536044295e-05,3.3299713301021845e-07,9.480101094287871e-11
57,0.9999446622749654,5.5060993181577214e-05,2.766719438979573e-07,5.991266182990632e-11
58,0.9999527071245377,4.705770120865356e-05,2.351351658885554e-07,3.909116708999626e-11
59,0.9999591873206457,4.06085971699576e-05,2.0405559360778414e-07,2.6594111552040027e-11
60,0.999964386318189,3.543307268690877e-05,1.8059010963278348e-07,1.901778486304979e-11
61,0.9999685410652256,3.12961745690177e-05,1.6274586063082656e-07,1.4348025825078034e-11
62,0.999971865812154,2.798528410541178e-05,1.488923571215065e-07,1.1386955557430312e-11
63,0.9999745414357175,2.532076207551333e-05,1.377927791773687e-07,9.43130091922512e-12
64,0.9999766993653666,2.317185075406948e-05,1.2877579784969297e-07,8.084948706356154e-12
65,0.9999784590466929,2.1419773513326358e-05,1.211726900572948e-07,7.107043978845807e-12
66,0.9999799182645098,1.9967290350622367e-05,1.1443879373452021e-07,6.349183960377948e-12
67,0.9999811130368612,1.8778184609304157e-05,1.0877277946606157e-07,5.753596407756385e-12
68,0.9999820849511303,1.7810860325919802e-05,1.0418325871723519e-07,5.288587377665657e-12
69,0.999982928840035,1.6971369952173148e-05,9.978512575996167e-08,4.890308358876597e-12
70,0.9999836811590683,1.6223401994284188e-05,9.543441296118483e-08,4.527685039200321e-12
71,0.9999843396178816,1.556893863345835e-05,9.143928544064571e-08,4.202616806674854e-12
72,0.999984933168622,1.4979286662177335e-05,8.754081847425861e-08,3.900162781081028e-12
73,0.9999854547757043,1.4461279669185313e-05,8.394100601283086e-08,3.6234884353243896e-12
74,0.9999858926203274,1.402651059976815e-05,8.086569381170123e-08,3.382234439900584e-12
75,0.9999862505491999,1.367113941894907e-05,7.830820656378354e-08,3.1778656138460886e-12
76,0.9999865236703396,1.3399895950937625e-05,7.643069504436824e-08,3.0176692700884253e-12
77,0.999986748626895,1.3176534617297207e-05,7.483560381778908e-08,2.8869689198210383e-12
78,0.999986947186696,1.2979440825509268e-05,7.336970717508263e-08,2.7746102528946925e-12
79,0.999987143910991,1.2784260632816337e-05,7.182571094831117e-08,2.6681906420907843e-12
80,0.999987357164494,1.2572790204343965e-05,7.004274820777896e-08,2.5564127365773232e-12
81,0.9999875730596333,1.2358659595204308e-05,6.827832880026012e-08,2.445736285445692e-12
82,0.9999878115627798,1.2122177139495597e-05,6.625775633901158e-08,2.3270457829006705e-12
83,0.9999880518488706,1.1883898595892242e-05,6.425032942695302e-08,2.2069099607757266e-12
84,0.9999882643304667,1.1673016950434637e-05,6.265048261673085e-08,2.1029931680660623e-12
85,0.999988471973917,1.1466855747345847e-05,6.116832729790455e-08,2.0111993429339047e-12
86,0.9999886979764826,1.1242473856983132e-05,5.9547742207289544e-08,1.9208764388926674e-12
87,0.9999889484882315,1.0993761984183222e-05,5.7747960666768635e-08,1.826676943724287e-12
88,0.9999892198650083,1.0724314510473211e-05,5.581875598730665e-08,1.7282615198419548e-12
89,0.9999894953946512,1.0450638863783886e-05,5.3964855429309184e-08,1.6329103289168972e-12
90,0.9999897862825411,1.0161720034310856e-05,5.199589138358537e-08,1.536361372305562e-12
91,0.9999900747662277,9.875124529873666e-06,5.010780208080925e-08,1.4433726111583125e-12
92,0.9999903528849553,9.598746166703048e-06,4.8367522929405465e-08,1.3578467658727123e-12
93,0.9999906260523631,9.327260882162958e-06,4.668547912339336e-08,1.278103847522511e-12
94,0.9999908974184595,9.057570134742694e-06,4.5010206963439167e-08,1.2014669808757173e-12
95,0.9999911513272982,8.805119118226465e-06,4.355245268085032e-08,1.1336941998832118e-12
96,0.9999914092794502,8.548669804142494e-06,4.2049679365661704e-08,1.0688857539688742e-12
97,0.9999916667357172,8.292673025873283e-06,4.0590251882770106e-08,1.0074733760565535e-12
98,0.9999919329780197,8.027955041490637e-06,3.9065994943969686e-08,9.465073084716187e-13
99,0.9999921989249057,7.763474909463165e-06,3.759929906860331e-08,8.884735256408071e-13
100,0.9999924736226457,7.490311685921486e-06,3.606484021757919e-08,8.307095092867014e-13
101,0.9999927455698301,7.219835404548561e-06,3.4593992075378404e-08,7.757153387944901e-13
102,0.999993017290179,6.949577147880919e-06,3.313195261229204e-08,7.228976512793594e-13
103,0.9999932833490605,6.684922332468418e-06,3.172793622336218e-08,6.731000852044562e-13
104,0.9999935410662416,6.428530135021721e-06,3.040299856261293e-08,6.271782903032577e-13
105,0.9999937954656372,6.17544486827834e-06,2.9088913088145586e-08,5.836437434614554e-13
106,0.9999940452291759,5.92698104807294e-06,2.7789236594795632e-08,5.418388746747033e-13
107,0.9999942818664804,5.691542735887332e-06,2.6590282342468466e-08,5.035766244392703e-13
108,0.999994510719,5.4638730534898306e-06,2.5407481666034525e-08,4.67348603574947e-13
109,0.9999947207186423,5.2549134970728775e-06,2.4367427661862743e-08,4.352790242188861e-13
110,0.9999949186265769,5.05797413543898e-06,2.3398883386248327e-08,4.0666346538762147e-13
111,0.9999951119865959,4.865577966847534e-06,2.2435059859189807e-08,3.7968980338592955e-13
112,0.9999953015845741,4.676938461766609e-06,2.1476612651833943e-08,3.5368625866185373e-13
113,0.9999954820588633,4.497354066962405e-06,2.058674215603315e-08,3.2978052239507864e-13
114,0.9999956585833906,4.321715431056141e-06,1.9700873344978766e-08,3.0706973200443327e-13
115,0.9999958283296008,4.152828931932945e-06,1.8841183926718963e-08,2.854950322349585e-13
116,0.9999959866235749,3.995335752750214e-06,1.804040904164952e-08,2.655706341797656e-13
117,0.9999961284017431,3.8542516174276405e-06,1.7346393357595928e-08,2.4825784194886477e-13
118,0.9999962574196605,3.7258447790685693e-06,1.6735329239752014e-08,2.335024359654878e-13
119,0.9999963877083724,3.596216264263743e-06,1.6075146824112355e-08,2.1889948743291266e-13
120,0.9999965126209338,3.471925969083195e-06,1.5452894173490677e-08,2.0507117671102297e-13
121,0.9999966323113704,3.3528185774525903e-06,1.4869861963368872e-08,1.9244141793194672e-13
122,0.9999967534221935,3.2323261667688376e-06,1.425146227103332e-08,1.798350650947539e-13
123,0.9999968685933812,3.117747142264028e-06,1.3659311236113255e-08,1.6769487455683728e-13
124,0.9999969687156908,3.018109674519636e-06,1.3174479773426482e-08,1.5745701221981822e-13
125,0.9999970609649135,2.9263057988843332e-06,1.2729141702760088e-08,1.485445019030144e-13
126,0.9999971516612428,2.836057797572044e-06,1.2280822153036032e-08,1.4005417183973747e-13
127,0.9999972409012303,2.7472490693624007e-06,1.1849570960621126e-08,1.3204339674252456e-13
128,0.9999973322265342,2.656355711264543e-06,1.1417632958332339e-08,1.24401039098889e-13
129,0.9999974331350793,2.5559564141180135e-06,1.090839341988089e-08,1.1599521565988934e-13
130,0.9999975314352292,2.458142419950436e-06,1.042224604780922e-08,1.0774700089504212e-13
131,0.9999976188975929,2.37108438372784e-06,1.0017925695977874e-08,1.007706858147845e-13
132,0.9999977028798764,2.2875010241069883e-06,9.619008217736148e-09,9.435191414644307e-14
133,0.9999977831323981,2.2076336864166003e-06,9.233830204403159e-09,8.83014119595719e-14
134,0.9999978585090015,2.132619733191977e-06,8.871185786154137e-09,8.269289061372828e-14
135,0.9999979274498092,2.0640013616474464e-06,8.5487545553377e-09,7.776082769001656e-14
136,0.999997995325209,1.9964561697975882e-06,8.218551589965207e-09,7.300769641270146e-14
137,0.9999980598443686,1.932255564779686e-06,7.900001544456983e-09,6.845997318454556e-14
138,0.9999981167031066,1.8756679558958329e-06,7.628876626762001e-09,6.454109859261239e-14
139,0.9999981701985253,1.8224354287448264e-06,7.3659882144632505e-09,6.092969369550487e-14
140,0.9999982196800944,1.773195153216054e-06,7.124697935203248e-09,5.764959213854018e-14
141,0.9999982674937625,1.7256189550580388e-06,6.887231270456327e-09,5.4534636747619106e-14
142,0.9999983122713607,1.6810535165218348e-06,6.67507448470752e-09,5.176483343180038e-14
143,0.9999983604467132,1.633118832329797e-06,6.434409230842638e-09,4.8866380619333686e-14
144,0.9999984074337235,1.5863632571462038e-06,6.202976868312999e-09,4.6048477700410046e-14
145,0.9999984505690929,1.5434344478438318e-06,5.996419241627143e-09,4.353528630634603e-14
146,0.9999984918602021,1.502343410310297e-06,5.79634951837525e-09,4.1194563087036233e-14
147,0.9999985313518939,1.4630434702794937e-06,5.604599624357312e-09,3.8996755382051844e-14
148,0.9999985692095735,1.425371358749919e-06,5.4190334897802434e-09,3.6911552827535223e-14
149,0.9999986037090873,1.3910315374195467e-06,5.259342960400459e-09,3.511252665269642e-14
150,0.999998641644447,1.3532840290900066e-06,5.07149398958837e-09,3.317762604742535e-14
151,0.9999986769947036,1.3180969943042668e-06,4.908274064785147e-09,3.143687507991139e-14
152,0.9999987138127787,1.2814525225598194e-06,4.7346722191156415e-09,2.9702835591113125e-14
153,0.9999987503537401,1.2450791725200126e-06,4.567062544600072e-09,2.8043943819289416e-14
154,0.9999987874296269,1.2081730593384203e-06,4.397290424569592e-09,2.6421881660594436e-14
155,0.9999988240649166,1.1717037851416786e-06,4.2312766461718136e-09,2.4862527313624606e-14
156,0.999998859074545,1.1368452433710527e-06,4.0801911105040875e-09,2.346448943035436e-14
157,0.9999988974899514,1.0986068411021305e-06,3.903188809646849e-09,2.1941738180534632e-14
158,0.9999989316152178,1.0646301654121031e-06,3.7545994558000855e-09,2.0613107448301555e-14
159,0.9999989635827458,1.0328041724634384e-06,3.6130657274028146e-09,1.9401155573724222e-14
160,0.9999989933177753,1.0032012988257106e-06,3.4809108977726884e-09,1.8288168489180014e-14
161,0.9999990208684484,9.757703248562804e-07,3.36121282506447e-09,1.729651895933263e-14
162,0.9999990495013019,9.472653996300721e-07,3.2332855123921283e-09,1.629398137732902e-14
163,0.9999990772272528,9.196601035303864e-07,3.1126316562012026e-09,1.5352798665891882e-14
164,0.9999991047527095,8.922545642465112e-07,2.992715096617697e-09,1.4448157340606796e-14
165,0.9999991314603999,8.656630724927263e-07,2.8765169080103957e-09,1.3587996044642957e-14
166,0.9999991562906996,8.409388483021328e-07,2.7704423975592247e-09,1.2812106286078882e-14
167,0.9999991807992978,8.165386762731154e-07,2.662016969794528e-09,1.2049254940204517e-14
168,0.9999992016918444,7.95734418863877e-07,2.5737284321593904e-09,1.141328042913259e-14
169,0.999999222728363,7.747877134308726e-07,2.4839157560285843e-09,1.0804245764279589e-14
170,0.9999992453296169,7.522827058254134e-07,2.3876700296332358e-09,1.0177235501703722e-14
171,0.9999992685915943,7.291191896489361e-07,2.2892091553836264e-09,9.549402479963808e-15
172,0.9999992902789845,7.075226067528152e-07,2.1984022966037797e-09,8.973134620087763e-15
173,0.9999993095491148,6.883324470402778e-07,2.1184324162993136e-09,8.470057036153344e-15
174,0.9999993278192024,6.701401514641398e-07,2.0406406126247753e-09,7.996604483023246e-15
175,0.9999993442136108,6.538157993718792e-07,1.9705845589285857e-09,7.57158600301136e-15
176,0.9999993589033767,6.391883433964751e-07,1.908275087370751e-09,7.19738263490707e-15
177,0.999999373832677,6.243215910577308e-07,1.8457272178737058e-09,6.836891245630347e-15
178,0.9999993906109603,6.0761342375753e-07,1.775611716226037e-09,6.451597944252039e-15
179,0.9999994074315023,5.908615454976223e-07,1.7069485787788511e-09,6.077894464824246e-15
180,0.9999994233393316,5.750185569156926e-07,1.6421084907757493e-09,5.7300407232005564e-15
181,0.999999437475416,5.609406568553862e-07,1.5839246357534465e-09,5.419638023085329e-15
182,0.9999994495246175,5.489409565808715e-07,1.5344234982814413e-09,5.155432456610785e-15
183,0.9999994615088921,5.370061120188165e-07,1.4849939198619036e-09,4.901822448931229e-15
184,0.9999994742361447,5.243294268562958e-07,1.434426709612195e-09,4.650829363465851e-15
185,0.9999994892008375,5.094249873329793e-07,1.37417395146237e-09,4.367013229313943e-15
186,0.9999995018876271,4.96786960418707e-07,1.3254116540402886e-09,4.1302704835762085e-15
187,0.999999514117019,4.846060480612064e-07,1.2769320505477223e-09,3.904274229947539e-15
188,0.9999995248499888,4.7391612223216386e-07,1.2338884184629532e-09,3.703241525720914e-15
189,0.9999995339227445,4.648804191415014e-07,1.1968358484028084e-09,3.5301032500257765e-15
190,0.9999995423769166,4.564616092012266e-07,1.1614739607369044e-09,3.3686339793451833e-15
191,0.9999995503373236,4.4853501535633097e-07,1.1276609769411629e-09,3.2162991808818344e-15
192,0.9999995573655223,4.415364654907948e-07,1.0980119478524011e-09,3.0821029195204542e-15
193,0.9999995650590691,4.338749833215576e-07,1.0659475050836499e-09,2.9438513125550555e-15
194,0.9999995730535645,4.2591232949675794e-07,1.0341057597358217e-09,2.8089521005835563e-15
195,0.9999995820672176,4.169341817409594e-07,9.986005857821808e-10,2.6649960793072946e-15
196,0.999999590029372,4.0900343609803924e-07,9.671920265758447e-10,2.5361856673217043e-15
197,0.9999995964131774,4.0264592417243124e-07,9.408984481786553e-10,2.427068850876417e-15
198,0.999999601738863,3.9734322626250884e-07,9.179109241270899e-10,2.331630058735788e-15
199,0.999999606969541,3.9213558496881615e-07,8.948743581268046e-10,2.2386192689009935e-15
200,0.999999611798457,3.8732813198786796e-07,8.734113685238178e-10,2.1521461910752564e-15
201,0.9999996164363846,3.8271111817894984e-07,8.524977775372018e-10,2.069270176810164e-15
202,0.9999996206026788,3.785645034628812e-07,8.328181264498409e-10,1.9915352272212182e-15
203,0.999999623542445,3.7564090999876403e-07,8.166453990140536e-10,1.9253542430902435e-15
204,0.999999625065939,3.741295831770483e-07,8.04478343395898e-10,1.872238195235184e-15
205,0.999999625903092,3.733032353756637e-07,7.936734541462118e-10,1.82435775269981e-15
206,0.9999996258585634,3.7335556376161026e-07,7.858735125830578e-10,1.78589973234627e-15
207,0.9999996267440131,3.724817199817991e-07,7.742675800351965e-10,1.7379549190933388e-15
208,0.9999996263977804,3.728353635913008e-07,7.668567493707194e-10,1.7013786206449767e-15
209,0.9999996257070219,3.73533506481442e-07,7.594724234852145e-10,1.6658916298935975e-15
210,0.9999996236440502,3.7559995220958654e-07,7.559983937209833e-10,1.641126358260411e-15
211,0.9999996211797156,3.7806722795345993e-07,7.530569607055214e-10,1.6186187771895139e-15
212,0.9999996185583916,3.8069136176974915e-07,7.502472262406662e-10,1.5967372827379566e-15
213,0.9999996157307469,3.835216527890613e-07,7.476009740262617e-10,1.5754078846332967e-15
214,0.9999996121591833,3.870938579217459e-07,7.469596527609753e-10,1.559367140713607e-15
215,0.9999996085446016,3.907092630817763e-07,7.461364445148553e-10,1.5433327500676906e-15
216,0.999999605246794,3.940093169256824e-07,7.438901309040436e-10,1.5237443755460824e-15
217,0.9999996010768847,3.981791494121058e-07,7.439670223132746e-10,1.5097791155930526e-15
218,0.9999995964346023,4.0282054379318136e-07,7.448551358869862e-10,1.4982104805287321e-15
219,0.9999995917370932,4.075176331656771e-07,7.452750333282543e-10,1.4856044071699742e-15
220,0.9999995864350693,4.1281810169963683e-07,7.468302865280526e-10,1.4755981866014968e-15
221,0.999999580275042,4.1897448786916975e-07,7.504716342944382e-10,1.4707661980905365e-15
222,0.9999995745423663,4.247052973947019e-07,7.523376410503519e-10,1.4619892725949397e-15
223,0.9999995687955431,4.304507521605912e-07,7.537061699401656e-10,1.4516513233261945e-15
224,0.9999995618526066,4.3738918434394443e-07,7.582105250919474e-10,1.448485532347553e-15
225,0.9999995552022188,4.4403481395171566e-07,7.629686975938311e-10,1.4468000102177721e-15
226,0.9999995530511887,4.4619515087123135e-07,7.536616760265228e-10,1.4124802022213597e-15
227,0.9999995456704737,4.535705164816502e-07,7.59011036686515e-10,1.409586573778441e-15
228,0.9999995366690732,4.6256556586046345e-07,7.653617826867544e-10,1.4106644261951705e-15
229,0.9999995257219857,4.7350348413010255e-07,7.745309785620922e-10,1.4177426609344864e-15
230,0.999999512247361,4.869645711441476e-07,7.880684342881152e-10,1.4344494971732307e-15
231,0.9999994970848765,5.02111458012489e-07,8.036663503582285e-10,1.4558739490966557e-15
232,0.9999994808371448,5.183436000164462e-07,8.192556379671897e-10,1.4769358098983386e-15
233,0.9999994616702186,5.374903917660084e-07,8.393900591762832e-10,1.5072065156497215e-15
234,0.9999994393486488,5.597869171608158e-07,8.644343852677785e-10,1.548223437978915e-15
235,0.999999415769255,5.833412667708167e-07,8.894786841259904e-10,1.5893641707480836e-15
236,0.9999993910615663,6.080236946886227e-07,9.147395347595682e-10,1.6303712396839846e-15
237,0.9999993648949725,6.34164733119479e-07,9.40294767106267e-10,1.6712633777657728e-15
238,0.999999335754289,6.632760487518169e-07,9.696624631021167e-10,1.7197185576223704e-15
239,0.9999993042617761,6.947386320271717e-07,9.99591864232521e-10,1.769179547481669e-15
240,0.9999992687497207,7.302183494503064e-07,1.0319298848003014e-09,1.8230211173525437e-15
241,0.9999992255031771,7.734302318590526e-07,1.066591185014388e-09,1.8810688513847797e-15
242,0.9999991610753125,8.378185033396901e-07,1.1061843657294797e-09,1.9483547704099206e-15
243,0.9999990310338692,9.67814676124637e-07,1.1514544832278483e-09,2.0251006759782344e-15
244,0.9999986797998245,1.3189932739621607e-06,1.2069014850781695e-09,2.114635146810756e-15
245,0.9999975793602225,2.419349267011682e-06,1.2905101351787126e-09,2.2347811325379905e-15
246,0.9999940079100393,5.99063288807454e-06,1.457072201497514e-09,2.4376049905670844e-15
247,0.999982588971089,1.740917016707708e-05,1.8587434742070645e-09,2.8462797658976478e-15
248,0.9999471699676729,5.282706514368435e-05,2.967181854949966e-09,3.866234138727533e-15
249,0.999841278055618,0.00015871582417001219,6.120207706181844e-09,6.652074609847604e-15
250,0.9995368293016427,0.00046315572486273606,1.4973482313543955e-08,1.4385620189219476e-14
251,0.9986970659108925,0.001302895047086772,3.904198732329917e-08,3.536266153616371e-14
252,0.9964761389117163,0.003523757905351336,1.0318284349519664e-07,9.088978146734572e-14
253,0.9908449496449465,0.009154757750542048,2.9260423701025765e-07,2.760710134779315e-13
254,0.9800195699196891,0.019979842245209576,5.878345094796507e-07,5.935724983238513e-13
255,0.9604549539196394,0.03954394487892813,1.101200294208814e-06,1.1400872741274657e-12
256,0.927619827943229,0.07237823893574656,1.9331189567417556e-06,2.0694738909150332e-12
257,0.8773756488215377,0.12262126916048467,3.0820145634133147e-06,3.4160712912363004e-12
258,0.805746832755491,0.19424856647809655,4.60076114851538e-06,5.265710945112734e-12
259,0.7115261704893333,0.2884674281088955,6.401394147204382e-06,7.625794279207997e-12
260,0.5985599757132205,0.4014318439414312,8.180335139586553e-06,1.0210530949503692e-11
261,0.47515437812292194,0.524836018829559,9.603034939614003e-06,1.258153447634116e-11
262,0.352368856627381,0.647620734317879,1.0409040387325074e-05,1.4354604238250817e-11
263,0.24196446268166563,0.7580251485479684,1.038875523136318e-05,1.513643773213672e-11
264,0.15267230983910535,0.8473181271113791,9.563034819910515e-06,1.4697349498194627e-11
265,0.08772033108956735,0.9122714312691352,8.237628036284937e-06,1.326241650547405e-11
266,0.04553434393257331,0.9544589047752293,6.7512809507130245e-06,1.1248052995731501e-11
267,0.021248455377525774,0.9787461392173988,5.405395988640574e-06,9.088054993242677e-12
268,0.008876166806630482,0.9911194227857035,4.410400459054882e-06,7.208135821023342e-12
269,0.003301358495665279,0.9966948150762498,3.826422193099786e-06,5.893026242497274e-12
270,0.0010847723210104913,0.998911625110114,3.6025636453552013e-06,5.231596827202513e-12
271,0.0003128160859687402,0.999683543060726,3.6408481410537256e-06,5.165527402337043e-12
272,7.97496234544612e-05,0.9999164193138931,3.831057128786082e-06,5.52498505043434e-12
273,1.817054318691067e-05,0.9999777049207502,4.124529846856141e-06,6.217118266406743e-12
274,3.952508905613064e-06,0.9999915739692128,4.47351474164964e-06,7.140851291698522e-12
275,1.018650367804522e-06,0.9999941061294606,4.8752118981410396e-06,8.274166284595967e-12
276,4.436963907756609e-07,0.999994227705138,5.328588835387656e-06,9.63655389420083e-12
277,3.080352426087253e-07,0.9999938625297352,5.829423762217203e-06,1.1260758497907944e-11
278,2.5182720024989876e-07,0.9999933995857201,6.348573944677554e-06,1.3135897900097887e-11
279,2.204315286789129e-07,0.9999929789048749,6.800648654045285e-06,1.4943557240698275e-11
280,1.9796995107360745e-07,0.9999926089933283,7.193020150393699e-06,1.6571273208000322e-11
281,1.8269955483843904e-07,0.9999922983365882,7.518945969631149e-06,1.7888109883842465e-11
282,1.6689404454927976e-07,0.9999919712495787,7.861837163104039e-06,1.9214666787202052e-11
283,1.5507488292677115e-07,0.9999916581748373,8.186729844110242e-06,2.0436516057336985e-11
284,1.4176594184291308e-07,0.9999912900396019,8.568172585091563e-06,2.187223064825567e-11
285,1.2883200984932463e-07,0.9999909007433487,8.970401074627737e-06,2.3567887055444285e-11
286,1.21316821857853e-07,0.9999905893001545,9.289358110514206e-06,2.491409764297113e-11
287,1.137872863488043e-07,0.9999902587551589,9.627431404093856e-06,2.6151789680389875e-11
288,1.0572687361982354e-07,0.9999898536083202,1.0040637191456181e-05,2.761594773579514e-11
289,9.691968167723383e-08,0.9999893486371924,1.0554413566552612e-05,2.956047664425821e-11
290,8.911249962245833e-08,0.9999887817584288,1.1129097218833188e-05,3.1854025547195e-11
291,8.150682022925015e-08,0.9999881498163903,1.1768642259144778e-05,3.4531408502078697e-11
292,7.581362676022966e-08,0.9999874958971485,1.2428251965056875e-05,3.7260392865095046e-11
293,6.860585946376627e-08,0.9999867246524367,1.3206701010236892e-05,4.069436962814727e-11
294,6.418778933750877e-08,0.9999859784354037,1.3957332800305403e-05,4.400730869243885e-11
295,5.8135452561836023e-08,0.9999851227157376,1.4819100714815157e-05,4.809561212715013e-11
296,5.389988334281901e-08,0.9999843343606482,1.5611687352606568e-05,5.2116404409546836e-11
297,5.054905290109268e-08,0.9999836273220087,1.632207321157714e-05,5.572746471977977e-11
298,4.718447157347032e-08,0.9999829674781485,1.698527821929684e-05,5.916090832659798e-11
299,4.5175330573374236e-08,0.9999824185062633,1.753625664007865e-05,6.176639257353494e-11
300,4.2200000128390654e-08,0.9999818290359191,1.8128699390820333e-05,6.469032715273651e-11
301,3.989810730938832e-08,0.9999813132875609,1.864674692195769e-05,6.741027275789811e-11
302,3.748076998899257e-08,0.999980889450555,1.9072998718392684e-05,6.995730923270865e-11
303,3.649094579534696e-08,0.9999806998981451,1.9263539940163193e-05,7.096959705894218e-11
304,3.4810893702533344e-08,0.9999805741755409,1.939094196341389e-05,7.160244437518287e-11
305,3.432176818237703e-08,0.9999806050565045,1.9360550896163e-05,7.083144340401337e-11
306,3.336539068819966e-08,0.9999805661640507,1.940040055434192e-05,7.000475980161854e-11
307,3.190749846553244e-08,0.9999803654838757,1.9602538589196455e-05,7.003735989544557e-11
308,3.006181208274687e-08,0.9999800290098001,1.9940857209794913e-05,7.11790509158261e-11
309,2.8556582899415756e-08,0.9999797023936847,2.0268977122079463e-05,7.261146686729014e-11
310,2.6965490819164515e-08,0.999979442969697,2.0529990663311712e-05,7.414998525732063e-11
311,2.6009638378021113e-08,0.9999794079463262,2.0565969498563113e-05,7.453801324475267e-11
312,2.5870785951279696e-08,0.9999795912974087,2.0382758758726428e-05,7.304804971366305e-11
313,2.510654544058887e-08,0.9999797077504379,2.0267071371383925e-05,7.164663056440657e-11
