,0,1,2,3,4,5
59,0.9996555095877075,0.0003444652270636064,2.5148263114659527e-08,1.199717811424384e-12,7.527294430365028e-18,3.5761005072870166e-11
60,0.9995802579866466,0.0004197057720453127,3.6200491022999374e-08,1.4580169610963754e-12,8.972507590237949e-18,3.9353939875082775e-11
61,0.9993764865746907,0.0006234420799214614,7.127011606142986e-08,4.258619977190613e-12,1.510375735308018e-16,7.100798078663671e-11
62,0.9991906271178247,0.0008092608074026427,1.119753169261425e-07,6.936166938949871e-12,4.403670322038108e-16,9.251428011146202e-11
63,0.9991069121673143,0.0008929525621394947,1.3519153688404185e-07,4.033481559496481e-12,4.547154519883708e-17,7.497107796538395e-11
64,0.9988980967002078,0.0011017121804655452,1.9099830974275833e-07,9.579086899329553e-12,4.566748487041485e-16,1.1143269951846922e-10
65,0.9988235464066773,0.0011762410347379323,2.1243854031021617e-07,1.1137955671013686e-11,5.066059387133978e-16,1.0890151004092887e-10
66,0.9989479705056543,0.0010518476960666937,1.817632514806773e-07,1.1616878611555918e-12,2.47742637237107e-19,3.386141427353249e-11
67,0.9984265047594669,0.0015731436883075656,3.5143324014043866e-07,6.540345720321869e-12,5.7285148157460445e-18,1.124406601719863e-10
68,0.9974055507617177,0.002593641319873093,8.071697302624115e-07,1.6868649062168898e-10,6.598235883558408e-13,5.793283599231616e-10
69,0.9978893925151314,0.0021100452994108564,5.619666032403242e-07,2.0004411385208986e-11,6.886962359101348e-17,1.988457728376819e-10
70,0.9984054890244476,0.001594160936991808,3.5000015419250265e-07,1.6192602101259196e-12,8.079238443710715e-20,3.678299375005661e-11
71,0.99817150413716,0.0018280653593454696,4.3041374833673693e-07,1.1136677335989395e-11,4.4142952523651516e-17,7.86054261990443e-11
72,0.9981402879774048,0.0018592884221281312,4.2357588261154485e-07,1.6523253992051348e-12,5.458252550602869e-20,2.2927943251552265e-11
73,0.9973347676854739,0.0026644979342004115,7.343581824963753e-07,1.6123711383848774e-12,3.1054895951670834e-20,2.0526617522127823e-11
74,0.9950966374574508,0.004901313310260054,2.0491554046539385e-06,7.201165981996488e-12,1.5891147181664798e-18,6.967905004140728e-11
75,0.9917408184770912,0.008254047459721732,5.133837198228097e-06,1.4163991302509315e-11,8.012472173077477e-19,2.1182050886628636e-10
76,0.9863437598332124,0.013643128841423489,1.3109858967069623e-05,2.3450674570782716e-10,1.0092697678552216e-14,1.2318755641096551e-09
77,0.9839416076772401,0.016040623805515235,1.7766895200950375e-05,2.0289674106157325e-10,6.877872454666866e-16,1.419141690712377e-09
78,0.983321673587345,0.01665948079929838,1.884403644225907e-05,2.1696882003075366e-10,9.815368451222077e-16,1.3599402352208236e-09
79,0.9849001400141005,0.015084814096692312,1.5044943136974731e-05,1.3155129635115022e-10,1.2132020553415215e-16,8.145140498533502e-10
80,0.9881340413238565,0.01185686169444011,9.096794043327213e-06,1.4917250969179817e-11,4.1656996437438056e-20,1.7273830210855156e-10
81,0.9899199612106349,0.010073404803943139,6.633724004725248e-06,5.864457892111105e-11,1.8236929023875543e-17,2.0276796917959104e-10
82,0.9930007078807033,0.0069960282840685365,3.2638072066063554e-06,3.6219090949511248e-12,7.340782850188033e-22,2.4395109310729268e-11
83,0.994215446917969,0.005782234140502224,2.3189270264925487e-06,1.3538676856259725e-12,4.155432997100665e-23,1.3143587965623268e-11
84,0.993575480314466,0.006421439787222111,3.079676047952093e-06,4.16477877019303e-11,2.8052786063565173e-18,1.8061142723744017e-10
85,0.9940469978793575,0.005950312180962554,2.689707182028845e-06,4.367336274685043e-11,1.3970727034732965e-18,1.8881970582491295e-10
86,0.9956408102103047,0.004357720114487152,1.4696031253382566e-06,1.0905254847212069e-11,7.699062065574731e-21,6.117280624260473e-11
87,0.9972301857124019,0.0027691810325971085,6.332337882404642e-07,3.100069721477757e-12,1.5076563383302372e-22,1.8107787506406412e-11
88,0.9983123113125132,0.0016874244739739708,2.642071337787744e-07,7.323810752488906e-13,1.3834832488379728e-24,5.6417914550998306e-12
89,0.9986568181494,0.0013429991018688325,1.8272537355570342e-07,3.601774542721285e-12,2.0861289181772863e-22,1.9751181589424674e-11
90,0.9991867928903947,0.0008131315877625233,7.551869124021887e-08,3.1693565315085507e-13,5.1237756776337346e-26,2.829577723642542e-12
91,0.9992907320762706,0.0007092068996581316,6.101967485833392e-08,4.890750762772061e-13,1.503444834744515e-25,3.902304778687872e-12
92,0.9992441929110895,0.0007557383496324012,6.873025433382265e-08,1.1818539952869308e-12,1.5082042213093872e-24,7.836695979617646e-12
93,0.9992946843061953,0.0007052559445987735,5.974244257211797e-08,8.725845462245171e-13,3.2370193114974946e-25,5.885452682168511e-12
94,0.9993949288260413,0.0006050263051447371,4.486708653594154e-08,1.7608723791211314e-13,1.0582122194489288e-27,1.5460765759205864e-12
95,0.9991861580264573,0.0008137652478100405,7.670754524932123e-08,2.946584569114641e-12,5.512212241431792e-24,1.5235752030494835e-11
96,0.9993682088583534,0.0006317441699708828,4.6969013517810745e-08,3.1950517032410795e-13,2.2138667227738655e-27,2.3371988709519206e-12
97,0.9994132779507444,0.0005866814473770287,4.0596776242607465e-08,7.230832060331122e-13,1.9346313400130693e-26,4.373710778126763e-12
98,0.9995857615957341,0.00041421707426938793,2.1328985620876603e-08,1.1509745415273342e-13,2.9789538456271646e-29,8.901239481192824e-13
99,0.9995975219485955,0.0004024579232902541,2.0125414386931267e-08,3.6860129934764905e-13,7.476556604451431e-28,2.3256271669305317e-12
100,0.9997328471865243,0.0002671433579722671,9.455092799708109e-09,4.4142830917786125e-14,4.572881333789763e-31,3.6057941252075124e-13
101,0.9997350147157922,0.0002649759560624089,9.327303037174136e-09,1.0440178654709599e-13,4.19440639096478e-30,7.3226846454091e-13
102,0.9997841924486776,0.00021580120250537125,6.348482119721756e-09,3.800281443333838e-14,8.950164878562812e-32,2.9102234185664517e-13
103,0.9997916286979945,0.0002083653529386065,5.948751895882292e-09,3.695906242862767e-14,4.5088096563571136e-32,2.719614948206791e-13
104,0.9997795648809537,0.0002204286233656869,6.495216870507574e-09,5.989270502644153e-14,1.1463086811718434e-31,3.9793201397651447e-13
105,0.9998195727728312,0.0001804228143846852,4.412576442888281e-09,2.5139071930336647e-14,3.7692904419240475e-33,1.76384413286117e-13
106,0.9998537288679961,0.000146268123243657,3.0086735993536957e-09,9.513100619278565e-15,8.973886341943666e-35,7.09547443946642e-14
107,0.9998264766802042,0.0001735192361206749,4.083443733009795e-09,3.0887477703110704e-14,2.1146874290898723e-33,1.941187500057683e-13
108,0.9998632159858659,0.00013678139613284632,2.617951497189861e-09,5.3170239209723774e-15,3.8272482274721116e-36,3.787994553999898e-14
109,0.9998015386846584,0.0001984561176834889,5.197433341694918e-09,3.2618584235030624e-14,6.9115343050653965e-34,1.8541806100075644e-13
110,0.9997886791324997,0.00021131520736924163,5.659899835199854e-09,3.5264280631087884e-14,4.526355407618316e-34,1.892261106870553e-13
111,0.999827791935362,0.00017220426526745022,3.7992712982041084e-09,1.4201699673009073e-14,1.2471760553687818e-35,7.883206783913812e-14
112,0.9998602312848208,0.0001397661279839317,2.5871507777493676e-09,5.617472812045985e-15,3.276087184113249e-37,3.2189929445999016e-14
113,0.9998404618724106,0.00015953484166680412,3.2858262662326205e-09,1.4781265247331497e-14,3.840780521479173e-36,7.474603634169826e-14
114,0.9998716643137735,0.00012833353178132818,2.1544081125330076e-09,4.8379003927944994e-15,5.284567296955839e-38,2.5325811804834084e-14
115,0.9998842129676837,0.00011578525036114653,1.7819282710192975e-09,3.244009182902857e-15,7.438270282286761e-39,1.662982457790729e-14
116,0.9998738156589015,0.00012618224832186496,2.0927511836157236e-09,3.1592398564231533e-15,3.424822843691864e-39,1.5342137462732057e-14
117,0.9998138416210038,0.00018615411511712233,4.2638122080557224e-09,1.1484084620110567e-14,1.0943509931464218e-37,4.8443499560065476e-14
118,0.9997567648051767,0.00024322841423814128,6.780359591054774e-09,4.670140069502246e-14,5.004464893215487e-36,1.7202557777057055e-13
119,0.9998485528704659,0.00015144440916865068,2.720343427987049e-09,2.9622858892207236e-15,3.224310833842447e-40,1.2117491931011897e-14
120,0.9998419814861066,0.00015801551612815818,2.9977315015025643e-09,5.5887262219623194e-15,1.2839808483374583e-39,2.1161578335483583e-14
121,0.9998292762790231,0.00017072032179161253,3.399130181987886e-09,1.076163686750095e-14,5.24614640154853e-39,3.755488958571095e-14
122,0.9998890055560489,0.00011099294854742977,1.4953910578273298e-09,1.248302896988439e-15,2.3673989762669683e-42,4.57458716114198e-15
123,0.9998897819576704,0.00011021653957684776,1.502742122230832e-09,9.013984808152018e-16,4.050255525306945e-43,3.1743023900424576e-15
124,0.9998011692452223,0.0001988262513002708,4.503425338166293e-09,1.1439130727170447e-14,7.329521895274969e-40,3.439972883401212e-14
125,0.9997775965161576,0.0002223981543799518,5.32940756821898e-09,1.2613658820696247e-14,4.677553933856358e-40,3.5736257140036435e-14
126,0.9998109265232951,0.0001890696357634959,3.840917379991536e-09,4.605387945102113e-15,8.376932646058087e-42,1.280694746451559e-14
127,0.9998148626496819,0.00018513366356327242,3.686727951914278e-09,5.522123810200792e-15,7.257532497255906e-42,1.4584118493955914e-14
128,0.9998377313742404,0.00016226581021775897,2.815515923756016e-09,5.426465853596758e-15,3.25172355579871e-42,1.3693774380832674e-14
129,0.9999308110791882,6.918835668395027e-05,5.641208629391104e-10,1.2093000419436675e-16,6.585360508873487e-48,3.1746364350687807e-16
130,0.9999319877869497,6.801164369948077e-05,5.693437299584842e-10,1.41698868151695e-16,5.304460494453461e-48,3.516736662396962e-16
131,0.9998813180239264,0.00011868037152506474,1.6045360886412873e-09,1.8342318321193418e-15,1.0095765515307565e-44,4.0998932277459166e-15
132,0.9998984637764791,0.00010153507085866632,1.1526539566668559e-09,5.748519022621867e-16,1.0434980569154787e-46,1.2296513268462514e-15
133,0.9999036171953033,9.63817631171953e-05,1.0415714539119358e-09,4.539785534854811e-16,2.22604948663362e-47,9.21044395507774e-16
134,0.99989801504042,0.00010198380842389987,1.1511478908850082e-09,4.436574380301263e-16,9.37421643367055e-48,8.486054355351831e-16
135,0.9998685558011342,0.00013144236722954544,1.8316250211040958e-09,1.558244686932285e-15,2.534873523431209e-46,2.7983101225034784e-15
136,0.9998964424832947,0.00010355638065081513,1.1360464329950364e-09,3.818605262627706e-16,1.1518248765749262e-48,6.48833950989907e-16
137,0.9998982290394762,0.00010176985758326897,1.10293265219995e-09,2.697681139584924e-16,1.6701026845043286e-49,4.3257957966012194e-16
138,0.9998477640301741,0.00015223362330002478,2.3465149963869288e-09,1.6749800375963744e-15,2.865823492021094e-47,2.5508126042561606e-15
139,0.9998490052140904,0.00015099255832872765,2.227571939153905e-09,8.655224950363762e-16,1.4389750006278312e-48,1.2340319417151683e-15
140,0.999826551238473,0.00017344589137976776,2.8701362475359624e-09,1.6519887399161286e-15,5.234869927376276e-48,2.243398560025371e-15
141,0.9998337888304727,0.00016620858678189132,2.5827362699780986e-09,8.453005467174723e-16,2.5396045418657244e-49,1.0736389194957767e-15
142,0.9998029204326796,0.00019707600888734032,3.5584189389648993e-09,3.1709564161997182e-15,8.395367216417944e-48,3.906442724748803e-15
143,0.9998773879941001,0.0001226106082791157,1.3976130973220642e-09,2.3963399538179407e-16,7.728048032126201e-52,2.663740092667545e-16
144,0.9998809646393909,0.00011903400617208135,1.3544293016238646e-09,2.611608539310482e-16,4.535641754260477e-52,2.763766904570611e-16
145,0.9998512079290302,0.0001487900128223485,2.058138727868364e-09,7.14554145116737e-16,5.226923419416444e-51,7.29973927122117e-16
146,0.9998516598283561,0.00014833818038319645,1.9912524225298907e-09,5.038127788411769e-16,7.006739617664701e-52,4.803321780638873e-16
147,0.9998486669762612,0.00015133097968776492,2.0440426012835344e-09,4.982346200593603e-16,2.860614451816762e-52,4.48454593703793e-16
148,0.9998460998800468,0.00015389804607372098,2.0738712357401213e-09,3.492483871749653e-16,3.744438235266607e-53,2.9279993957025467e-16
149,0.9998009001193824,0.0001990964987012949,3.381905301306279e-09,1.976942531276703e-15,4.6176070936884414e-51,1.6635598784491622e-15
150,0.9998809796810838,0.00011901910875521617,1.210153775088012e-09,8.385498933750532e-17,5.979095019853517e-56,5.926865117001719e-17
151,0.9998513641980826,0.00014863388272288395,1.919186572176844e-09,5.374294221888456e-16,1.1329806291433168e-53,3.8815963685682957e-16
152,0.9998887481856191,0.00011125074478645547,1.0695872782937761e-09,1.0160765308821096e-16,1.957902284322928e-56,6.458992514028541e-17
153,0.999894345581333,0.00010565344046053197,9.781993706167439e-10,1.12072354503895e-16,1.1244184450073444e-56,6.77096982963161e-17
154,0.9999119718745967,8.802744189563525e-05,6.835007805993383e-10,4.758054576804738e-17,2.7613128728638924e-58,2.6064155792303916e-17
155,0.9999177776618304,8.222173878824671e-05,5.993741860061805e-10,3.245371238277349e-17,3.2022638912417834e-59,1.642445119753711e-17
156,0.9999044384164262,9.556079229254258e-05,7.912742381028977e-10,9.482938574040101e-17,4.375414854372148e-58,4.762979755011412e-17
157,0.9999524507066032,4.7549090004228464e-05,2.033854753072382e-10,2.3892705729245356e-18,9.800088558588899e-64,9.318372624573991e-19
158,0.9999245990993726,7.540039672596843e-05,5.038939572063902e-10,2.696333018494643e-17,1.1350838708465057e-60,1.1233521064161191e-17
159,0.9999217370996633,7.826237603240154e-05,5.242967523533506e-10,2.0772719319798953e-17,1.8796980744033213e-61,7.962923272998379e-18
160,0.9999129258318472,8.707353393346759e-05,6.342116979543685e-10,2.6204947716876453e-17,1.5808533284379003e-61,9.527514884444148e-18
161,0.9998969206431297,0.00010307849417310481,8.62689760613201e-10,6.19479294750573e-17,1.0445160955304062e-60,2.2248299436033258e-17
162,0.9999253805171494,7.461903081240234e-05,4.520307793310893e-10,1.0538392516478126e-17,1.1923954285576855e-63,3.177850288462716e-18
163,0.9999232453167378,7.675420222515003e-05,4.810296081430886e-10,1.504895822114255e-17,1.5082397565669795e-63,4.36507856769178e-18
164,0.9999318273911068,6.817223135279777e-05,3.775327602483356e-10,7.831515908263916e-18,6.758592865709103e-65,2.0371927842175508e-18
165,0.9999339263517028,6.607329494614082e-05,3.533433202018573e-10,5.944085643989437e-18,1.0453241050364351e-65,1.41981195030866e-18
166,0.9999225644919119,7.743503327649412e-05,4.748037387635981e-10,1.261475836066252e-17,4.738346286159639e-65,2.9716224011957966e-18
167,0.999933588774279,6.641088102413088e-05,3.4468928113491866e-10,3.418373815573376e-18,2.4105965542810586e-67,6.82916238726e-19
168,0.9998911826970616,0.00010881640915292619,8.937775935230598e-10,3.967293393869345e-17,2.9282239782226636e-64,8.896382992165868e-18
169,0.9999062504512556,9.374890662941837e-05,6.421071815793481e-10,1.5824596094986424e-17,5.224130571437596e-66,3.090914487743848e-18
170,0.9999354661896761,6.453349964582668e-05,3.1067044264316535e-10,3.2152382743007225e-18,1.0262151321736879e-68,5.208805641088006e-19
171,0.999949851115155,5.014869201178501e-05,1.9282564719159172e-10,1.0903875255360666e-18,1.0880466832186559e-70,1.5184320696242654e-19
172,0.9999420432993001,5.795644589493916e-05,2.5479745284550426e-10,1.8132743851753733e-18,2.1468456553639e-70,2.4532014790469815e-19
173,0.9999220953441266,7.790421254096096e-05,4.4332521768824667e-10,5.9379866026001645e-18,3.9079019534458026e-69,8.258558118650179e-19
174,0.9999209567664272,7.904279125745674e-05,4.423078683700583e-10,3.933727382652459e-18,3.614501394407246e-70,4.913023334086841e-19
175,0.9998997054002816,0.00010029390930949926,6.904012741033252e-10,8.75038551767239e-18,1.8241138438382659e-69,1.091995750522173e-18
176,0.9998738456570169,0.00012615329045704475,1.0525182320411064e-09,2.2509533855538698e-17,1.4751886263697e-68,2.851789666189511e-18
177,0.9998882144533554,0.00011178473827256132,8.083642775604912e-10,1.3011545022689905e-17,8.585412530554513e-70,1.4665997292493578e-18
178,0.9999306440257161,6.935565617286835e-05,3.1810334651764293e-10,1.434860470820829e-18,2.1167817685232736e-73,1.235511939337765e-19
179,0.999937923222826,6.207651520779423e-05,2.6195822812183624e-10,1.065935700839679e-18,2.858650275255214e-74,8.364062286119625e-20
180,0.9999328812360472,6.711846165308669e-05,3.022916181668377e-10,1.2058653859443539e-18,1.5123712756236197e-74,8.909783359311231e-20
181,0.999911352306109,8.864718651244513e-05,5.07370508802187e-10,2.754302752882467e-18,8.057244142208748e-74,2.0473864815101828e-19
182,0.9998725482930105,0.00012745070318014566,1.0038012543188686e-09,1.2787611433615031e-17,4.45463877187473e-72,1.0306244271305228e-18
183,0.9998807975471701,0.00011920160536425173,8.474576533869587e-10,7.301046523472943e-18,2.3844637127368847e-73,5.175053002011057e-19
184,0.9999046835183312,9.531593730616446e-05,5.443543714231885e-10,3.5740435903602126e-18,7.79045775246663e-75,2.205912303901792e-19
185,0.9999516041402277,4.839571422176002e-05,1.4554254940443356e-10,1.164988198872996e-19,3.241035557303992e-80,4.691730034585136e-21
186,0.9999203982657765,7.960133914275247e-05,3.950725332527941e-10,1.7171995678130627e-18,8.267789973073702e-77,8.594085298426845e-20
187,0.9999213840358201,7.861559526964101e-05,3.689020682777098e-10,8.357405969020499e-19,2.5387471459169294e-78,3.579550344981932e-20
188,0.9998929600735026,0.00010703926749990931,6.589895179965484e-10,2.2812192900221393e-18,2.3641435457257295e-77,1.0113414069537111e-19
189,0.9998463598818348,0.0001536388283809489,1.2897763636865845e-09,8.427851789412062e-18,5.926849061298984e-76,4.006186065145718e-19
190,0.9998268582799782,0.00017314017021943692,1.5497945441612409e-09,8.508271354845477e-18,2.0002168899164034e-76,3.7517121098980904e-19
191,0.9998084842577839,0.00019151392150507682,1.8207030305436038e-09,8.576203008774644e-18,6.742981163823889e-77,3.515685636551686e-19
192,0.9997703786078486,0.00022961880337087488,2.588772508511484e-09,2.4136095832885118e-17,6.85889437765793e-76,1.0423492468978003e-18
193,0.999813786383507,0.00018621197023511605,1.6462498074198828e-09,6.467410891864482e-18,2.812236763875508e-78,2.2232831052654967e-19
194,0.9998394985276251,0.00016050021631492552,1.2560518250659267e-09,4.794291891166923e-18,3.465284482269567e-79,1.4936668045101391e-19
195,0.9998772882417118,0.00012271103984019067,7.184399891234322e-10,6.914870608955578e-19,1.8291451959221594e-82,1.5845797854749764e-20
196,0.9997956240799579,0.00020437419069875123,1.729335114472334e-09,1.9909678907744295e-18,1.9510082307585064e-81,4.763242054733769e-20
197,0.9995074425424673,0.0004925505861691837,6.871355160533718e-09,9.376175517486801e-18,9.931862583004357e-80,2.416955875163764e-19
198,0.9987902929618485,0.0012096834767570063,2.356138612316252e-08,2.534607881018789e-17,7.421974681793225e-79,6.327575682830979e-19
199,0.9971756549190859,0.0028242880720751227,5.7008830556159964e-08,1.9497106582933472e-17,6.9516936088197e-80,3.5733071395672104e-19
200,0.9928304029269739,0.007169436150516663,1.6092250104327352e-07,3.6558835798087006e-17,9.517869937803484e-80,4.726109094751181e-19
201,0.9822133331317524,0.01778625773936839,4.091288708473886e-07,5.3072587395171074e-17,3.457309845871051e-80,3.671424512319571e-19
202,0.9559860622374746,0.04401280779594344,1.1299665735961934e-06,1.1958991860566705e-16,3.8145814380112845e-80,3.88633470575742e-19
203,0.8951104518875546,0.10488567199361927,3.876118817232775e-06,6.823931123610707e-16,1.2679363075562026e-78,1.3308268625941578e-18
204,0.7903705404048824,0.20961744987368885,1.200972141668236e-05,3.956276162661147e-15,8.844680780806234e-77,6.298118742955706e-18
205,0.6657168421668866,0.33425854218424905,2.4615648849726292e-05,6.248768310111748e-15,9.184060148285726e-77,6.967006844599825e-18
206,0.5313285901325348,0.46862603898266314,4.5370884775306874e-05,1.8631750134238247e-14,1.6470553827156666e-75,2.2650087295388354e-17
207,0.42469889040359765,0.5752544538447356,4.665575165517848e-05,2.945091496978299e-15,4.5521735207916785e-79,1.2402326028503595e-18
208,0.2919424153828617,0.7079727306931255,8.485392398804283e-05,1.627121826118106e-14,6.848651654034233e-77,6.703175437167065e-18
209,0.18619741382551008,0.8136799138617453,0.00012267231272417627,1.188006616265179e-14,6.831086232756635e-78,2.4404404644390718e-18
