,X,X_n,Y_n,X_hat,Res_n,Res_hat
0,6.0,-0.7141231979099406,-0.7196456,5.170051574707031,0.005522421482454409,0.8299484252929688
1,0.0,-0.7540466891834363,-0.33005834,63.720130920410156,-0.42398835292550174,-63.720130920410156
2,3.0,-0.7340849435466885,-0.36303055,58.76482009887695,-0.3710543906826138,-55.76482009887695
3,0.0,-0.7540466891834363,-0.41514128,50.933231353759766,-0.3389054047176465,-50.933231353759766
4,0.0,-0.7540466891834363,-0.43150973,48.47325897216797,-0.32253695598336307,-48.47325897216797
5,0.0,-0.7540466891834363,-0.4366063,47.707313537597656,-0.3174404012271985,-47.707313537597656
6,0.0,-0.7540466891834363,-0.4385051,47.42194366455078,-0.3155415760585889,-47.42194366455078
7,0.0,-0.7540466891834363,-0.43912524,47.32874298095703,-0.31492144933434574,-47.32874298095703
8,0.0,-0.7540466891834363,-0.43937063,47.29186248779297,-0.31467605701180545,-47.29186248779297
9,1.0,-0.7473927739711871,-0.4328065,48.27837371826172,-0.31458628211938044,-47.27837371826172
10,4.0,-0.7274310283344392,-0.41295624,51.26161575317383,-0.31447479054147043,-47.26161575317383
11,0.0,-0.7540466891834363,-0.44007945,47.185340881347656,-0.3139672385761365,-47.185340881347656
12,2.0,-0.7407388587589377,-0.42644715,49.234100341796875,-0.3142917056675071,-47.234100341796875
13,0.0,-0.7540466891834363,-0.4398055,47.22650909423828,-0.3142411815235242,-47.22650909423828
14,0.0,-0.7540466891834363,-0.43966877,47.24705505371094,-0.31437791457863895,-47.24705505371094
15,0.0,-0.7540466891834363,-0.43958157,47.260162353515625,-0.31446511617394535,-47.260162353515625
16,5.0,-0.7207771131221898,-0.40621156,52.2752571105957,-0.31456555811806997,-47.2752571105957
17,0.0,-0.7540466891834363,-0.4401664,47.172271728515625,-0.3138802753994092,-47.172271728515625
18,6.0,-0.7141231979099406,-0.39981914,53.235958099365234,-0.31430406224404706,-47.235958099365234
19,5.0,-0.7207771131221898,-0.40690064,52.171695709228516,-0.3138764688198217,-47.171695709228516
20,5.0,-0.7207771131221898,-0.40706968,52.14629364013672,-0.31370743004723867,-47.14629364013672
21,5.0,-0.7207771131221898,-0.40701842,52.153995513916016,-0.3137586900417455,-47.153995513916016
22,2.0,-0.7407388587589377,-0.42700028,49.150970458984375,-0.31373857456399146,-47.150970458984375
23,8.0,-0.700815367485442,-0.38659948,55.22270584106445,-0.3142158863796376,-47.22270584106445
24,6.0,-0.7141231979099406,-0.4004674,53.13853454589844,-0.3136558021274699,-47.13853454589844
25,4.0,-0.7274310283344392,-0.41390646,51.118812561035156,-0.31352457329446115,-47.118812561035156
26,4.0,-0.7274310283344392,-0.41357976,51.16790771484375,-0.31385126635247507,-47.16790771484375
27,15.0,-0.6542379609996969,-0.34002334,62.22251510620117,-0.31421462220498864,-47.22251510620117
28,12.0,-0.6741997066364448,-0.36129916,59.025028228759766,-0.31290054949380564,-47.025028228759766
29,17.0,-0.6409301305751983,-0.32817113,64.00375366210938,-0.31275899658014217,-47.003753662109375
30,14.0,-0.6608918762119462,-0.34857476,60.937347412109375,-0.31231711863595746,-46.937347412109375
31,4.0,-0.7274310283344392,-0.41514605,50.93251419067383,-0.31228497549706735,-46.93251419067383
32,14.0,-0.6608918762119462,-0.34706646,61.164024353027344,-0.3138254141719987,-47.164024353027344
33,7.0,-0.7074692826976913,-0.39435744,54.05678176879883,-0.3131118398418563,-47.05678176879883
34,4.0,-0.7274310283344392,-0.41413766,51.08406448364258,-0.3132933668773774,-47.08406448364258
35,24.0,-0.5943527240894533,-0.28000623,71.24234008789062,-0.31434649421198135,-47.242340087890625
36,18.0,-0.6342762153629491,-0.32215226,64.90831756591797,-0.3121239583973119,-46.90831756591797
37,1.0,-0.7473927739711871,-0.43606257,47.789024353027344,-0.3113301995845904,-46.789024353027344
38,18.0,-0.6342762153629491,-0.3203104,65.18511962890625,-0.31396580152551623,-47.18511962890625
39,12.0,-0.6741997066364448,-0.36125737,59.031307220458984,-0.3129423323497932,-47.031307220458984
40,17.0,-0.6409301305751983,-0.32810938,64.01303100585938,-0.3128207469921295,-47.013031005859375
41,27.0,-0.5743909784527054,-0.26170516,73.99275207519531,-0.31268581831171416,-46.99275207519531
42,7.0,-0.7074692826976913,-0.39653105,53.73011779785156,-0.31093823726083214,-46.73011779785156
43,16.0,-0.6475840457874477,-0.3347662,63.012596130371094,-0.31281783666192886,-47.012596130371094
44,15.0,-0.6542379609996969,-0.34130448,62.02997589111328,-0.3129334799701864,-47.02997589111328
45,20.0,-0.6209683849384505,-0.30823302,67.00019836425781,-0.3127353622486312,-47.00019836425781
46,11.0,-0.6808536218486941,-0.36890554,57.88188552856445,-0.3119480775676883,-46.88188552856445
47,12.0,-0.6741997066364448,-0.36146647,58.999881744384766,-0.3127332392559211,-46.999881744384766
48,16.0,-0.6475840457874477,-0.33438468,63.0699348449707,-0.31319936599313614,-47.0699348449707
49,19.0,-0.6276223001506998,-0.3148489,66.00592041015625,-0.31277340030939116,-47.00592041015625
50,19.0,-0.6276223001506998,-0.3154505,65.91551208496094,-0.31217181062967314,-46.91551208496094
51,19.0,-0.6276223001506998,-0.31562185,65.88975524902344,-0.3120004472759439,-46.88975524902344
52,27.0,-0.5743909784527054,-0.26219165,73.91964721679688,-0.3121993252010574,-46.919647216796875
53,10.0,-0.6875075370609434,-0.37652934,56.736122131347656,-0.3109782010852964,-46.736122131347656
54,33.0,-0.5344674871792097,-0.22154106,80.02891540527344,-0.31292642518179603,-47.02891540527344
55,19.0,-0.6276223001506998,-0.3166324,65.73788452148438,-0.3109899101284219,-46.737884521484375
56,30.0,-0.5544292328159576,-0.24289675,76.81942749023438,-0.311532482246614,-46.819427490234375
57,23.0,-0.6010066393017026,-0.29011518,69.72308349609375,-0.31089146167032444,-46.72308349609375
58,26.0,-0.5810448936649547,-0.26982927,72.77180480957031,-0.31121562044107776,-46.77180480957031
59,16.0,-0.6475840457874477,-0.33653003,62.74751663208008,-0.3110540160137355,-46.74751663208008
60,21.0,-0.6143144697262012,-0.30214006,67.9158935546875,-0.3121744126392566,-46.9158935546875
61,42.0,-0.474582250268966,-0.16197528,88.98091125488281,-0.31260697081854943,-46.98091125488281
62,52.0,-0.40804309814647305,-0.09790523,98.60983276367188,-0.31013786464408505,-46.609832763671875
63,42.0,-0.474582250268966,-0.16711308,88.2087631225586,-0.3074691696482003,-46.208763122558594
64,59.0,-0.36146569166072795,-0.053098213,105.34376525878906,-0.30836747873314807,-46.34376525878906
65,63.0,-0.3348500308117308,-0.027593087,109.17686462402344,-0.30725694340676446,-46.17686462402344
66,23.0,-0.6010066393017026,-0.2959109,68.85206604003906,-0.30509574443094456,-45.85206604003906
67,44.0,-0.4612744198444674,-0.15141495,90.5679931640625,-0.3098594741228411,-46.5679931640625
68,112.0,-0.008808185411515358,0.3025763,158.79718017578125,-0.311384488893571,-46.79718017578125
69,65.0,-0.3215422003872322,-0.020103406,110.30247497558594,-0.3014387942261623,-45.30247497558594
70,32.0,-0.5411214023914589,-0.23905934,77.3961410522461,-0.30206205845739975,-45.396141052246094
71,69.0,-0.29492653953823506,0.014337767,115.47854614257812,-0.3092643064537948,-46.478546142578125
72,37.0,-0.5078518263302124,-0.20103778,83.11030578613281,-0.30681404687979585,-46.11030578613281
73,37.0,-0.5078518263302124,-0.1996481,83.31915283203125,-0.3082037291727341,-46.31915283203125
74,60.0,-0.35481177644847867,-0.044517826,106.63329315185547,-0.31029395015954014,-46.63329315185547
75,59.0,-0.36146569166072795,-0.053708505,105.25204467773438,-0.30775718677529285,-46.252044677734375
76,110.0,-0.02211601583601395,0.28528762,156.19891357421875,-0.30740363447309893,-46.19891357421875
77,100.0,-0.08865516795850689,0.21266799,145.28509521484375,-0.30132315470910964,-45.28509521484375
78,105.0,-0.055385591897260424,0.24443434,150.05917358398438,-0.2998199336855524,-45.059173583984375
79,98.0,-0.10196299838300549,0.19774513,143.04237365722656,-0.2997081278490623,-45.04237365722656
80,63.0,-0.3348500308117308,-0.034994673,108.06449890136719,-0.299855357827846,-45.06449890136719
81,95.0,-0.12192474401975337,0.18312912,140.84576416015625,-0.30505386091256803,-45.84576416015625
82,51.0,-0.41469701335872233,-0.11213131,96.47183227539062,-0.30256570086921275,-45.471832275390625
83,41.0,-0.4812361654812153,-0.17567869,86.92145538330078,-0.30555748017371254,-45.92145538330078
84,95.0,-0.12192474401975337,0.18820249,141.6082305908203,-0.31012722946191495,-46.60823059082031
