,X,X_n,Y_n,X_hat,Res_n,Res_hat
0,6.0,-0.7141231979099406,-0.70824414,6.883544921875,-0.005879052993406186,-0.883544921875
1,0.0,-0.7540466891834363,-0.717484,5.494911193847656,-0.03656269183846561,-5.494911193847656
2,3.0,-0.7340849435466885,-0.7199194,5.12890625,-0.014165560020840129,-2.12890625
3,0.0,-0.7540466891834363,-0.7213244,4.917747497558594,-0.03272230497094242,-4.917747497558594
4,0.0,-0.7540466891834363,-0.7217845,4.848602294921875,-0.03226221671792118,-4.848602294921875
5,0.0,-0.7540466891834363,-0.7219418,4.824958801269531,-0.032104860455714146,-4.824958801269531
6,0.0,-0.7540466891834363,-0.7219981,4.816497802734375,-0.03204859367104618,-4.816497802734375
7,0.0,-0.7540466891834363,-0.722019,4.8133544921875,-0.032027672440730015,-4.8133544921875
8,0.0,-0.7540466891834363,-0.72202706,4.8121490478515625,-0.03201962581368534,-4.8121490478515625
9,1.0,-0.7473927739711871,-0.7220302,4.811676025390625,-0.025362551555263013,-3.811676025390625
10,4.0,-0.7274310283344392,-0.71812576,5.398468017578125,-0.009305267779171844,-1.398468017578125
11,0.0,-0.7540466891834363,-0.72087365,4.9854888916015625,-0.03317303529473392,-4.9854888916015625
12,2.0,-0.7407388587589377,-0.7216808,4.8641815185546875,-0.019058038770687014,-2.8641815185546875
13,0.0,-0.7540466891834363,-0.7219228,4.827812194824219,-0.032123874337397496,-4.827812194824219
14,0.0,-0.7540466891834363,-0.7219971,4.816650390625,-0.03204960695000736,-4.816650390625
15,0.0,-0.7540466891834363,-0.7220206,4.813117980957031,-0.03202606311532108,-4.813117980957031
16,5.0,-0.7207771131221898,-0.71350527,6.092864990234375,-0.0072718450252660105,-1.092864990234375
17,0.0,-0.7540466891834363,-0.71931493,5.219749450683594,-0.03473175636025516,-5.219749450683594
18,6.0,-0.7141231979099406,-0.70723695,7.034919738769531,-0.006886252280820737,-1.0349197387695312
19,5.0,-0.7207771131221898,-0.7081764,6.893730163574219,-0.012600738686765034,-1.8937301635742188
20,5.0,-0.7207771131221898,-0.708624,6.8264617919921875,-0.01215310780450185,-1.8264617919921875
