,X,X_n,Y_n,X_hat,Res_n,Res_hat
0,6.0,-0.7141231979099406,-0.71282,6.195854187011719,-0.001303204413999448,-0.19585418701171875
1,0.0,-0.7540466891834363,-1.113571,-54.03199768066406,0.35952435859946164,54.03199768066406
2,3.0,-0.7340849435466885,-1.2378002,-72.70208740234375,0.5037152969699741,75.70208740234375
3,0.0,-0.7540466891834363,-1.2797508,-79.00674438476562,0.5257041347911731,79.00674438476562
4,0.0,-0.7540466891834363,-1.2915401,-80.77853393554688,0.5374934566905871,80.77853393554688
5,0.0,-0.7540466891834363,-1.2946367,-81.24391174316406,0.5405900371959582,81.24391174316406
6,0.0,-0.7540466891834363,-1.2955866,-81.38665771484375,0.5415398968150988,81.38665771484375
7,0.0,-0.7540466891834363,-1.2960738,-81.45988464355469,0.5420271051814929,81.45988464355469
8,0.0,-0.7540466891834363,-1.2964525,-81.51679992675781,0.5424058330943957,81.51679992675781
9,1.0,-0.7473927739711871,-1.2931271,-81.01701354980469,0.5457342859653364,82.01701354980469
10,4.0,-0.7274310283344392,-1.2802942,-79.08839416503906,0.5528631515819427,83.08839416503906
11,0.0,-0.7540466891834363,-1.2874225,-80.15969848632812,0.5333758486202136,80.15969848632812
12,2.0,-0.7407388587589377,-1.2852452,-79.83247375488281,0.5445063213710671,81.83247375488281
13,0.0,-0.7540466891834363,-1.2907856,-80.66511535644531,0.5367388618877307,80.66511535644531
14,0.0,-0.7540466891834363,-1.294236,-81.18367004394531,0.5401892555644885,81.18367004394531
15,0.0,-0.7540466891834363,-1.2959573,-81.44236755371094,0.5419106377056018,81.44236755371094
16,5.0,-0.7207771131221898,-1.2786024,-78.83413696289062,0.5578252485568873,83.83413696289062
17,0.0,-0.7540466891834363,-1.2862854,-79.98880004882812,0.5322387112071887,79.98880004882812
18,6.0,-0.7141231979099406,-1.2701836,-77.56889343261719,0.5560603653224813,83.56889343261719
19,5.0,-0.7207771131221898,-1.2636473,-76.58657836914062,0.5428702047641627,81.58657836914062
20,5.0,-0.7207771131221898,-1.2607288,-76.14797973632812,0.5399517229373805,81.14797973632812
21,5.0,-0.7207771131221898,-1.2593706,-75.94384765625,0.5385934522922389,80.94384765625
22,2.0,-0.7407388587589377,-1.2696178,-77.48387145996094,0.5288789371852761,79.48387145996094
23,8.0,-0.700815367485442,-1.2540505,-75.14430236816406,0.5532351257549144,83.14430236816406
24,6.0,-0.7141231979099406,-1.2512496,-74.72335815429688,0.5371263538631307,80.72335815429688
25,4.0,-0.7274310283344392,-1.2578263,-75.71176147460938,0.5303952999431487,79.71176147460938
26,4.0,-0.7274310283344392,-1.261955,-76.33226013183594,0.5345239944774505,80.33226013183594
27,15.0,-0.6542379609996969,-1.224256,-70.66656494140625,0.5700180776660746,85.66656494140625
28,12.0,-0.6741997066364448,-1.2119588,-68.81845092773438,0.5377590593471367,80.81845092773438
29,17.0,-0.6409301305751983,-1.1890032,-65.36851501464844,0.548073098566037,82.36851501464844
30,14.0,-0.6608918762119462,-1.186615,-65.00959777832031,0.5257231140224288,79.00959777832031
31,4.0,-0.7274310283344392,-1.2229011,-70.46293640136719,0.4954700775462981,74.46293640136719
32,14.0,-0.6608918762119462,-1.2087135,-68.33071899414062,0.5478216552821944,82.33071899414062
33,7.0,-0.7074692826976913,-1.2229718,-70.47357177734375,0.5155025142917496,77.47357177734375
34,4.0,-0.7274310283344392,-1.2434392,-73.549560546875,0.516008169205844,77.549560546875
35,24.0,-0.5943527240894533,-1.181917,-64.30354309082031,0.5875642280437254,88.30354309082031
36,18.0,-0.6342762153629491,-1.1652626,-61.80059814453125,0.5309863645549586,79.80059814453125
37,1.0,-0.7473927739711871,-1.2211573,-70.20086669921875,0.4737645384220014,71.20086669921875
38,18.0,-0.6342762153629491,-1.1945969,-66.20916748046875,0.5603206712718776,84.20916748046875
39,12.0,-0.6741997066364448,-1.196321,-66.46829223632812,0.5221213039531548,78.46829223632812
40,17.0,-0.6409301305751983,-1.1811683,-64.19102478027344,0.5402381872196015,81.19102478027344
41,27.0,-0.5743909784527054,-1.1314219,-56.71476745605469,0.5570309451846848,83.71476745605469
42,7.0,-0.7074692826976913,-1.1774002,-63.624725341796875,0.4699309486636979,70.62472534179688
