,X,X_n,Y_n,X_hat,Res_n,Res_hat
0,6.0,-0.7141231979099406,-0.6834852,10.604507446289062,-0.030637987968076597,-4.6045074462890625
1,0.0,-0.7540466891834363,-0.87153983,-17.657745361328125,0.11749314197806271,17.657745361328125
2,3.0,-0.7340849435466885,-0.99201,-35.762908935546875,0.25792505382117037,38.762908935546875
3,0.0,-0.7540466891834363,-1.0773411,-48.58709716796875,0.32329439052847775,48.58709716796875
4,0.0,-0.7540466891834363,-1.1301545,-56.5242919921875,0.3761078012874499,56.5242919921875
5,0.0,-0.7540466891834363,-1.1590573,-60.868011474609375,0.40501057037619503,60.868011474609375
6,0.0,-0.7540466891834363,-1.1719923,-62.811981201171875,0.41794561275748165,62.811981201171875
7,0.0,-0.7540466891834363,-1.1744993,-63.188751220703125,0.4204525841167346,63.188751220703125
8,0.0,-0.7540466891834363,-1.1704856,-62.58555603027344,0.41643892654684933,62.58555603027344
9,1.0,-0.7473927739711871,-1.1585379,-60.789947509765625,0.4111450907138715,61.789947509765625
10,4.0,-0.7274310283344392,-1.1322792,-56.843597412109375,0.4048481293041106,60.843597412109375
11,0.0,-0.7540466891834363,-1.1280195,-56.20341491699219,0.3739727629115954,56.20341491699219
12,2.0,-0.7407388587589377,-1.1125572,-53.87962341308594,0.3718183140163308,55.87962341308594
13,0.0,-0.7540466891834363,-1.1085724,-53.28076171875,0.3545256746700183,53.28076171875
14,0.0,-0.7540466891834363,-1.1037089,-52.549835205078125,0.3496621740749255,52.549835205078125
15,0.0,-0.7540466891834363,-1.0989445,-51.83381652832031,0.344897855608739,51.83381652832031
16,5.0,-0.7207771131221898,-1.0710458,-47.6409912109375,0.350268643217837,52.6409912109375
17,0.0,-0.7540466891834363,-1.0745974,-48.17474365234375,0.32055066952017697,48.17474365234375
18,6.0,-0.7141231979099406,-1.0474042,-44.08795166015625,0.3332809721263753,50.08795166015625
19,5.0,-0.7207771131221898,-1.0333229,-41.97172546386719,0.3125458172138087,46.97172546386719
20,5.0,-0.7207771131221898,-1.0227484,-40.38249206542969,0.3019712379749171,45.38249206542969
21,5.0,-0.7207771131221898,-1.0150745,-39.22920227050781,0.29429737837866465,44.22920227050781
