,X,X_n,Y_n,X_hat,Res_n,Res_hat
0,6.0,-0.7141231979099406,-0.7029016,7.68646240234375,-0.011221596118558774,-1.68646240234375
1,0.0,-0.7540466891834363,-1.2467746,-74.05082702636719,0.4927278650691882,74.05082702636719
2,3.0,-0.7340849435466885,-1.6701839,-137.68392944335938,0.9360989534717441,140.68392944335938
3,0.0,-0.7540466891834363,-2.0381565,-192.985595703125,1.2841098202159777,192.985595703125
4,0.0,-0.7540466891834363,-2.3272886,-236.43853759765625,1.5732419384410754,236.43853759765625
5,0.0,-0.7540466891834363,-2.558363,-271.1661071777344,1.8043162716319934,271.1661071777344
6,0.0,-0.7540466891834363,-2.7432833,-298.9573059082031,1.9892365826061145,298.9573059082031
7,0.0,-0.7540466891834363,-2.891477,-321.22900390625,2.1374304188182727,321.22900390625
8,0.0,-0.7540466891834363,-3.0104825,-339.114013671875,2.256435860483922,339.114013671875
9,1.0,-0.7473927739711871,-3.1005387,-352.6483154296875,2.3531459566501507,353.6483154296875
10,4.0,-0.7274310283344392,-3.157487,-361.2069396972656,2.43005588725394,365.2069396972656
11,0.0,-0.7540466891834363,-3.2318478,-372.3824462890625,2.477801073878087,372.3824462890625
12,2.0,-0.7407388587589377,-3.2743363,-378.7679443359375,2.5335974792842753,380.7679443359375
13,0.0,-0.7540466891834363,-3.323412,-386.14337158203125,2.569365252344884,386.14337158203125
14,0.0,-0.7540466891834363,-3.3597765,-391.6085205078125,2.6057298077037707,391.6085205078125
15,0.0,-0.7540466891834363,-3.3890882,-396.0137023925781,2.635041464655675,396.0137023925781
16,5.0,-0.7207771131221898,-3.3834753,-395.1701354980469,2.6626981905277125,400.1701354980469
17,0.0,-0.7540466891834363,-3.416348,-400.1105041503906,2.6623012913158313,400.1105041503906
18,6.0,-0.7141231979099406,-3.4000173,-397.65618896484375,2.6858940635951862,403.65618896484375
19,5.0,-0.7207771131221898,-3.402682,-398.0566711425781,2.6819049528415553,403.0566711425781
20,5.0,-0.7207771131221898,-3.4034522,-398.17242431640625,2.6826750448520533,403.17242431640625
21,5.0,-0.7207771131221898,-3.4045324,-398.33477783203125,2.6837553194339625,403.33477783203125
22,2.0,-0.7407388587589377,-3.423105,-401.1260070800781,2.6823661426906473,403.1260070800781
23,8.0,-0.700815367485442,-3.3981514,-397.37579345703125,2.697336030219636,405.37579345703125
24,6.0,-0.7141231979099406,-3.3993857,-397.561279296875,2.685262492779146,403.561279296875
25,4.0,-0.7274310283344392,-3.4089928,-399.0050964355469,2.6815617389995454,403.0050964355469
26,4.0,-0.7274310283344392,-3.4137974,-399.7272033691406,2.6863663502056,403.7272033691406
27,15.0,-0.6542379609996969,-3.3534453,-390.6570129394531,2.699207330519468,405.6570129394531
28,12.0,-0.6741997066364448,-3.340102,-388.65167236328125,2.6659022506847223,400.65167236328125
29,17.0,-0.6409301305751983,-3.296447,-382.09088134765625,2.6555169080753145,399.09088134765625
30,14.0,-0.6608918762119462,-3.2874804,-380.7433166503906,2.626588478097136,394.7433166503906
31,4.0,-0.7274310283344392,-3.3338587,-387.7134094238281,2.6064277000743745,391.7134094238281
32,14.0,-0.6608918762119462,-3.2976205,-382.2672424316406,2.6367286586849046,396.2672424316406
33,7.0,-0.7074692826976913,-3.3242223,-386.2651672363281,2.6167530435809954,393.2651672363281
34,4.0,-0.7274310283344392,-3.3516042,-390.3803405761719,2.624173194916904,394.3803405761719
